;account_id;sales_channel_id;dataset;train RMSE;test RMSE;train MAE;test MAE
24;173e2b27-8bc6-44d1-b581-a1913d6b1894;5;price_total_agg;506.9982373529731;629.4227566082781;294.8507996237065;392.08272727272725
25;173e2b27-8bc6-44d1-b581-a1913d6b1894;5;n_orders;1.4827322165395382;2.088931871468374;0.883349012229539;1.2727272727272727
26;173e2b27-8bc6-44d1-b581-a1913d6b1894;6;price_total_agg;0.0;0.0;0.0;0.0
27;173e2b27-8bc6-44d1-b581-a1913d6b1894;6;n_orders;0.0;0.0;0.0;0.0
28;173e2b27-8bc6-44d1-b581-a1913d6b1894;7;price_total_agg;0.0;0.0;0.0;0.0
29;173e2b27-8bc6-44d1-b581-a1913d6b1894;7;n_orders;0.0;0.0;0.0;0.0
30;173e2b27-8bc6-44d1-b581-a1913d6b1894;8;price_total_agg;65.81058006144953;0.0;4.901782690498588;0.0
31;173e2b27-8bc6-44d1-b581-a1913d6b1894;8;n_orders;0.10843971668295864;0.0;0.009877704609595485;0.0
32;173e2b27-8bc6-44d1-b581-a1913d6b1894;9;price_total_agg;410.3161528785775;426.35680221020175;221.65612417685796;243.5609090909091
33;173e2b27-8bc6-44d1-b581-a1913d6b1894;9;n_orders;1.2419070093027937;0.8528028654224418;0.7163687676387582;0.5454545454545454
34;173e2b27-8bc6-44d1-b581-a1913d6b1894;11;price_total_agg;288.55249544798056;0.0;89.78485418626528;0.0
35;173e2b27-8bc6-44d1-b581-a1913d6b1894;11;n_orders;0.930309126341902;0.0;0.2953904045155221;0.0
36;173e2b27-8bc6-44d1-b581-a1913d6b1894;12;price_total_agg;0.0;0.0;0.0;0.0
37;173e2b27-8bc6-44d1-b581-a1913d6b1894;12;n_orders;0.0;0.0;0.0;0.0
38;173e2b27-8bc6-44d1-b581-a1913d6b1894;14;price_total_agg;0.0;0.0;0.0;0.0
39;173e2b27-8bc6-44d1-b581-a1913d6b1894;14;n_orders;0.0;0.0;0.0;0.0
40;173e2b27-8bc6-44d1-b581-a1913d6b1894;16;price_total_agg;635.1330050050946;0.0;312.9336171213547;0.0
41;173e2b27-8bc6-44d1-b581-a1913d6b1894;16;n_orders;1.6593757114186902;0.0;0.8936970837253058;0.0
42;173e2b27-8bc6-44d1-b581-a1913d6b1894;18;price_total_agg;20.627187380231724;0.0;1.060587958607714;0.0
43;173e2b27-8bc6-44d1-b581-a1913d6b1894;18;n_orders;0.07512923954130352;0.0;0.004703668861712135;0.0
44;2058f680-aace-4b31-aed4-f34397b75096;1;price_total_agg;5.7997421277867245;0.0;0.16766698024459079;0.0
45;2058f680-aace-4b31-aed4-f34397b75096;1;n_orders;0.05312439474504421;0.0;0.0018814675446848542;0.0
46;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;1;price_total_agg;1053.6160883039988;230.0989852018237;309.08435559736597;109.09
47;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;1;n_orders;8.209968013843593;0.5222329678670935;2.063029162746943;0.2727272727272727
48;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;2;price_total_agg;0.0;0.0;0.0;0.0
49;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;2;n_orders;0.0;0.0;0.0;0.0
50;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;4;price_total_agg;0.0;0.0;0.0;0.0
51;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;4;n_orders;0.0;0.0;0.0;0.0
52;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;5;price_total_agg;24.060833289578717;0.0;1.6117309501411101;0.0
53;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;5;n_orders;0.09453555329743968;0.0;0.00799623706491063;0.0
54;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;6;price_total_agg;120.71559961654006;0.0;26.006133584195673;0.0
55;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;6;n_orders;1.0677871192700452;0.0;0.3029162746942615;0.0
56;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;8;price_total_agg;0.0;0.0;0.0;0.0
57;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;8;n_orders;0.0;0.0;0.0;0.0
58;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;9;price_total_agg;8.439598877303567;0.0;0.41941204139228594;0.0
59;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;9;n_orders;0.05312439474504421;0.0;0.0028222013170272815;0.0
60;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;10;price_total_agg;284.65066246451346;104.42546933317821;118.41080903104422;53.83181818181818
61;22fde42e-45d7-46cd-9d6f-3a4dbabbc579;10;n_orders;1.4847927786342705;1.044465935734187;0.7652869238005644;0.5454545454545454
62;3dc15e4b-b60d-4c49-aae8-97cf9664af51;1;price_total_agg;252.20413006748126;4.730712996425111;44.60559266227658;1.4263636363636363
63;3dc15e4b-b60d-4c49-aae8-97cf9664af51;1;n_orders;3.309810384134953;0.30151134457776363;0.522107243650047;0.09090909090909091
64;3dc15e4b-b60d-4c49-aae8-97cf9664af51;2;price_total_agg;9.183584520612026;0.0;0.4062935089369708;0.0
65;3dc15e4b-b60d-4c49-aae8-97cf9664af51;2;n_orders;0.04849571559278271;0.0;0.0023518344308560675;0.0
66;423a069b-27b8-44ed-9ef3-ca3cf9470970;1;price_total_agg;31396.609431489524;145.36197026732955;1015.8732737535278;104.60181818181817
67;423a069b-27b8-44ed-9ef3-ca3cf9470970;1;n_orders;832.7113042229106;2.3741027013091993;22.753057384760112;1.6363636363636365
68;423a069b-27b8-44ed-9ef3-ca3cf9470970;2;price_total_agg;1103.5472798262856;7478.425467842935;83.31397460018813;2335.0845454545456
69;423a069b-27b8-44ed-9ef3-ca3cf9470970;2;n_orders;1.0112257960199682;2.1320071635561044;0.19002822201317027;0.7272727272727273
70;457bce7b-9300-4c10-9a97-070b3c0d081d;1;price_total_agg;3621.7145127449544;5166.752877935479;1811.1361382878647;1839.309090909091
71;457bce7b-9300-4c10-9a97-070b3c0d081d;1;n_orders;1.5406074476062823;0.9045340337332909;0.8532455315145814;0.45454545454545453
72;457bce7b-9300-4c10-9a97-070b3c0d081d;3;price_total_agg;110.34322088999475;636.8010050885741;5.38640169332079;192.0027272727273
73;457bce7b-9300-4c10-9a97-070b3c0d081d;3;n_orders;0.05312439474504421;0.30151134457776363;0.0028222013170272815;0.09090909090909091
74;457bce7b-9300-4c10-9a97-070b3c0d081d;5;price_total_agg;63.28541865617466;0.0;1.372530573847601;0.0
75;457bce7b-9300-4c10-9a97-070b3c0d081d;5;n_orders;0.021687943336591728;0.0;0.00047036688617121356;0.0
76;457bce7b-9300-4c10-9a97-070b3c0d081d;6;price_total_agg;176.8829123579853;0.0;8.012064910630292;0.0
77;457bce7b-9300-4c10-9a97-070b3c0d081d;6;n_orders;0.09699143118556541;0.0;0.004703668861712135;0.0
78;478cd985-f4fc-45b4-ac71-bf78cf11e07b;1;price_total_agg;660.9595165857278;1.4144342962269467;412.1013390162461;1.4144342962269467
79;478cd985-f4fc-45b4-ac71-bf78cf11e07b;1;n_orders;3.1450430133879266;0.04115816544296064;1.9826258688066625;0.04115816544296064
80;478cd985-f4fc-45b4-ac71-bf78cf11e07b;2;price_total_agg;63.76483019504126;0.0;12.97873941674506;0.0
81;478cd985-f4fc-45b4-ac71-bf78cf11e07b;2;n_orders;0.34768418104078574;0.0;0.07761053621825023;0.0
82;478cd985-f4fc-45b4-ac71-bf78cf11e07b;3;price_total_agg;0.0;0.0;0.0;0.0
83;478cd985-f4fc-45b4-ac71-bf78cf11e07b;3;n_orders;0.0;0.0;0.0;0.0
84;478cd985-f4fc-45b4-ac71-bf78cf11e07b;4;price_total_agg;121.78950349369919;0.0;42.513894637817494;0.0
85;478cd985-f4fc-45b4-ac71-bf78cf11e07b;4;n_orders;0.5200586116472332;0.0;0.21307619943555975;0.0
86;478cd985-f4fc-45b4-ac71-bf78cf11e07b;5;price_total_agg;3.1211119255689153;0.0;0.06769049858889933;0.0
87;478cd985-f4fc-45b4-ac71-bf78cf11e07b;5;n_orders;0.021687943336591728;0.0;0.00047036688617121356;0.0
88;478cd985-f4fc-45b4-ac71-bf78cf11e07b;6;price_total_agg;21.1406476401141;0.0;1.6572577610536219;0.0
89;478cd985-f4fc-45b4-ac71-bf78cf11e07b;6;n_orders;0.08675177334636691;0.0;0.007525870178739417;0.0
90;50409b57-b000-43d5-9358-44c3081c4132;1;price_total_agg;830.0916206175135;185.77616393929517;385.15254037769574;154.27556417561954
91;50409b57-b000-43d5-9358-44c3081c4132;1;n_orders;3.7320863702085143;1.0034169849156944;1.9662476376970466;0.9173519841443523
92;50409b57-b000-43d5-9358-44c3081c4132;2;price_total_agg;0.0;0.0;0.0;0.0
93;50409b57-b000-43d5-9358-44c3081c4132;2;n_orders;0.0;0.0;0.0;0.0
94;50409b57-b000-43d5-9358-44c3081c4132;3;price_total_agg;0.0;0.0;0.0;0.0
95;50409b57-b000-43d5-9358-44c3081c4132;3;n_orders;0.0;0.0;0.0;0.0
96;50409b57-b000-43d5-9358-44c3081c4132;5;price_total_agg;0.0;0.0;0.0;0.0
97;50409b57-b000-43d5-9358-44c3081c4132;5;n_orders;0.0;0.0;0.0;0.0
98;50409b57-b000-43d5-9358-44c3081c4132;6;price_total_agg;0.0;0.0;0.0;0.0
99;50409b57-b000-43d5-9358-44c3081c4132;6;n_orders;0.0;0.0;0.0;0.0
100;50409b57-b000-43d5-9358-44c3081c4132;7;price_total_agg;0.0;0.0;0.0;0.0
101;50409b57-b000-43d5-9358-44c3081c4132;7;n_orders;0.0;0.0;0.0;0.0
102;50409b57-b000-43d5-9358-44c3081c4132;10;price_total_agg;0.0;0.0;0.0;0.0
103;50409b57-b000-43d5-9358-44c3081c4132;10;n_orders;0.0;0.0;0.0;0.0
104;50409b57-b000-43d5-9358-44c3081c4132;11;price_total_agg;0.0;0.0;0.0;0.0
105;50409b57-b000-43d5-9358-44c3081c4132;11;n_orders;0.0;0.0;0.0;0.0
106;50409b57-b000-43d5-9358-44c3081c4132;12;price_total_agg;0.0;0.0;0.0;0.0
107;50409b57-b000-43d5-9358-44c3081c4132;12;n_orders;0.0;0.0;0.0;0.0
108;50409b57-b000-43d5-9358-44c3081c4132;13;price_total_agg;0.0;0.0;0.0;0.0
109;50409b57-b000-43d5-9358-44c3081c4132;13;n_orders;0.0;0.0;0.0;0.0
110;50409b57-b000-43d5-9358-44c3081c4132;14;price_total_agg;0.0;0.0;0.0;0.0
111;50409b57-b000-43d5-9358-44c3081c4132;14;n_orders;0.0;0.0;0.0;0.0
112;5dd8b3ee-6f1c-4ac9-bbc5-91829dde38eb;1;price_total_agg;6288.58065564306;1951.3009608453765;2570.497544904241;1436.9477613263891
113;5dd8b3ee-6f1c-4ac9-bbc5-91829dde38eb;1;n_orders;7.6051912128535575;4.381439088469454;4.438951499215704;3.6339529913726882
114;5f5ed10c-7792-4080-970c-b11398e3f58f;1;price_total_agg;0.0;0.0;0.0;0.0
115;5f5ed10c-7792-4080-970c-b11398e3f58f;1;n_orders;0.0;0.0;0.0;0.0
116;5f5ed10c-7792-4080-970c-b11398e3f58f;2;price_total_agg;0.0;0.0;0.0;0.0
117;5f5ed10c-7792-4080-970c-b11398e3f58f;2;n_orders;0.0;0.0;0.0;0.0
118;5f5ed10c-7792-4080-970c-b11398e3f58f;3;price_total_agg;0.0;0.0;0.0;0.0
119;5f5ed10c-7792-4080-970c-b11398e3f58f;3;n_orders;0.0;0.0;0.0;0.0
120;5f5ed10c-7792-4080-970c-b11398e3f58f;4;price_total_agg;0.0;0.0;0.0;0.0
121;5f5ed10c-7792-4080-970c-b11398e3f58f;4;n_orders;0.0;0.0;0.0;0.0
122;5f5ed10c-7792-4080-970c-b11398e3f58f;5;price_total_agg;0.0;0.0;0.0;0.0
123;5f5ed10c-7792-4080-970c-b11398e3f58f;5;n_orders;0.0;0.0;0.0;0.0
124;5f5ed10c-7792-4080-970c-b11398e3f58f;6;price_total_agg;0.0;0.0;0.0;0.0
125;5f5ed10c-7792-4080-970c-b11398e3f58f;6;n_orders;0.0;0.0;0.0;0.0
126;5f5ed10c-7792-4080-970c-b11398e3f58f;7;price_total_agg;0.0;0.0;0.0;0.0
127;5f5ed10c-7792-4080-970c-b11398e3f58f;7;n_orders;0.0;0.0;0.0;0.0
128;5f5ed10c-7792-4080-970c-b11398e3f58f;8;price_total_agg;0.0;0.0;0.0;0.0
129;5f5ed10c-7792-4080-970c-b11398e3f58f;8;n_orders;0.0;0.0;0.0;0.0
130;5f5ed10c-7792-4080-970c-b11398e3f58f;9;price_total_agg;0.0;0.0;0.0;0.0
131;5f5ed10c-7792-4080-970c-b11398e3f58f;9;n_orders;0.0;0.0;0.0;0.0
132;5f5ed10c-7792-4080-970c-b11398e3f58f;10;price_total_agg;0.0;0.0;0.0;0.0
133;5f5ed10c-7792-4080-970c-b11398e3f58f;10;n_orders;0.0;0.0;0.0;0.0
134;5f5ed10c-7792-4080-970c-b11398e3f58f;11;price_total_agg;0.0;0.0;0.0;0.0
135;5f5ed10c-7792-4080-970c-b11398e3f58f;11;n_orders;0.0;0.0;0.0;0.0
136;5f5ed10c-7792-4080-970c-b11398e3f58f;12;price_total_agg;0.0;0.0;0.0;0.0
137;5f5ed10c-7792-4080-970c-b11398e3f58f;12;n_orders;0.0;0.0;0.0;0.0
138;5f5ed10c-7792-4080-970c-b11398e3f58f;13;price_total_agg;0.0;0.0;0.0;0.0
139;5f5ed10c-7792-4080-970c-b11398e3f58f;13;n_orders;0.0;0.0;0.0;0.0
140;5f5ed10c-7792-4080-970c-b11398e3f58f;14;price_total_agg;0.0;0.0;0.0;0.0
141;5f5ed10c-7792-4080-970c-b11398e3f58f;14;n_orders;0.0;0.0;0.0;0.0
142;5f5ed10c-7792-4080-970c-b11398e3f58f;15;price_total_agg;0.0;0.0;0.0;0.0
143;5f5ed10c-7792-4080-970c-b11398e3f58f;15;n_orders;0.0;0.0;0.0;0.0
144;5f5ed10c-7792-4080-970c-b11398e3f58f;16;price_total_agg;0.0;0.0;0.0;0.0
145;5f5ed10c-7792-4080-970c-b11398e3f58f;16;n_orders;0.0;0.0;0.0;0.0
146;5f5ed10c-7792-4080-970c-b11398e3f58f;17;price_total_agg;0.0;0.0;0.0;0.0
147;5f5ed10c-7792-4080-970c-b11398e3f58f;17;n_orders;0.0;0.0;0.0;0.0
148;5f5ed10c-7792-4080-970c-b11398e3f58f;18;price_total_agg;0.0;0.0;0.0;0.0
149;5f5ed10c-7792-4080-970c-b11398e3f58f;18;n_orders;0.0;0.0;0.0;0.0
150;5f5ed10c-7792-4080-970c-b11398e3f58f;19;price_total_agg;0.0;0.0;0.0;0.0
151;5f5ed10c-7792-4080-970c-b11398e3f58f;19;n_orders;0.0;0.0;0.0;0.0
152;5f5ed10c-7792-4080-970c-b11398e3f58f;20;price_total_agg;0.0;0.0;0.0;0.0
153;5f5ed10c-7792-4080-970c-b11398e3f58f;20;n_orders;0.0;0.0;0.0;0.0
154;5f5ed10c-7792-4080-970c-b11398e3f58f;21;price_total_agg;0.0;0.0;0.0;0.0
155;5f5ed10c-7792-4080-970c-b11398e3f58f;21;n_orders;0.0;0.0;0.0;0.0
156;5f5ed10c-7792-4080-970c-b11398e3f58f;22;price_total_agg;0.0;0.0;0.0;0.0
157;5f5ed10c-7792-4080-970c-b11398e3f58f;22;n_orders;0.0;0.0;0.0;0.0
158;5f5ed10c-7792-4080-970c-b11398e3f58f;23;price_total_agg;0.0;0.0;0.0;0.0
159;5f5ed10c-7792-4080-970c-b11398e3f58f;23;n_orders;0.0;0.0;0.0;0.0
160;5f5ed10c-7792-4080-970c-b11398e3f58f;24;price_total_agg;0.0;0.0;0.0;0.0
161;5f5ed10c-7792-4080-970c-b11398e3f58f;24;n_orders;0.0;0.0;0.0;0.0
162;5f5ed10c-7792-4080-970c-b11398e3f58f;25;price_total_agg;0.0;0.0;0.0;0.0
163;5f5ed10c-7792-4080-970c-b11398e3f58f;25;n_orders;0.0;0.0;0.0;0.0
164;5f5ed10c-7792-4080-970c-b11398e3f58f;26;price_total_agg;0.0;0.0;0.0;0.0
165;5f5ed10c-7792-4080-970c-b11398e3f58f;26;n_orders;0.0;0.0;0.0;0.0
166;5f5ed10c-7792-4080-970c-b11398e3f58f;27;price_total_agg;0.0;0.0;0.0;0.0
167;5f5ed10c-7792-4080-970c-b11398e3f58f;27;n_orders;0.0;0.0;0.0;0.0
168;5f5ed10c-7792-4080-970c-b11398e3f58f;28;price_total_agg;0.0;0.0;0.0;0.0
169;5f5ed10c-7792-4080-970c-b11398e3f58f;28;n_orders;0.0;0.0;0.0;0.0
170;5f5ed10c-7792-4080-970c-b11398e3f58f;29;price_total_agg;0.0;0.0;0.0;0.0
171;5f5ed10c-7792-4080-970c-b11398e3f58f;29;n_orders;0.0;0.0;0.0;0.0
172;5f5ed10c-7792-4080-970c-b11398e3f58f;30;price_total_agg;0.0;0.0;0.0;0.0
173;5f5ed10c-7792-4080-970c-b11398e3f58f;30;n_orders;0.0;0.0;0.0;0.0
174;5f5ed10c-7792-4080-970c-b11398e3f58f;31;price_total_agg;0.0;0.0;0.0;0.0
175;5f5ed10c-7792-4080-970c-b11398e3f58f;31;n_orders;0.0;0.0;0.0;0.0
176;5f5ed10c-7792-4080-970c-b11398e3f58f;32;price_total_agg;0.0;0.0;0.0;0.0
177;5f5ed10c-7792-4080-970c-b11398e3f58f;32;n_orders;0.0;0.0;0.0;0.0
178;5f5ed10c-7792-4080-970c-b11398e3f58f;34;price_total_agg;0.0;0.0;0.0;0.0
179;5f5ed10c-7792-4080-970c-b11398e3f58f;34;n_orders;0.0;0.0;0.0;0.0
180;5f5ed10c-7792-4080-970c-b11398e3f58f;35;price_total_agg;0.0;0.0;0.0;0.0
181;5f5ed10c-7792-4080-970c-b11398e3f58f;35;n_orders;0.0;0.0;0.0;0.0
182;5f5ed10c-7792-4080-970c-b11398e3f58f;36;price_total_agg;0.0;0.0;0.0;0.0
183;5f5ed10c-7792-4080-970c-b11398e3f58f;36;n_orders;0.0;0.0;0.0;0.0
184;5f5ed10c-7792-4080-970c-b11398e3f58f;37;price_total_agg;0.0;0.0;0.0;0.0
185;5f5ed10c-7792-4080-970c-b11398e3f58f;37;n_orders;0.0;0.0;0.0;0.0
186;5f5ed10c-7792-4080-970c-b11398e3f58f;38;price_total_agg;0.0;0.0;0.0;0.0
187;5f5ed10c-7792-4080-970c-b11398e3f58f;38;n_orders;0.0;0.0;0.0;0.0
188;5f5ed10c-7792-4080-970c-b11398e3f58f;39;price_total_agg;0.0;0.0;0.0;0.0
189;5f5ed10c-7792-4080-970c-b11398e3f58f;39;n_orders;0.0;0.0;0.0;0.0
190;5f5ed10c-7792-4080-970c-b11398e3f58f;40;price_total_agg;0.0;0.0;0.0;0.0
191;5f5ed10c-7792-4080-970c-b11398e3f58f;40;n_orders;0.0;0.0;0.0;0.0
192;5f5ed10c-7792-4080-970c-b11398e3f58f;41;price_total_agg;0.0;0.0;0.0;0.0
193;5f5ed10c-7792-4080-970c-b11398e3f58f;41;n_orders;0.0;0.0;0.0;0.0
194;5f5ed10c-7792-4080-970c-b11398e3f58f;42;price_total_agg;0.0;0.0;0.0;0.0
195;5f5ed10c-7792-4080-970c-b11398e3f58f;42;n_orders;0.0;0.0;0.0;0.0
196;60c8f748-e29d-4fce-9e66-584117ca2baf;1;price_total_agg;5086.052490123741;3343.4464324538794;2965.9386515284987;2240.7603649951197
197;60c8f748-e29d-4fce-9e66-584117ca2baf;1;n_orders;9.291740734523765;7.8069108848417175;6.391916038599721;6.450339841091633
198;60c8f748-e29d-4fce-9e66-584117ca2baf;2;price_total_agg;0.0;0.0;0.0;0.0
199;60c8f748-e29d-4fce-9e66-584117ca2baf;2;n_orders;0.0;0.0;0.0;0.0
200;60c8f748-e29d-4fce-9e66-584117ca2baf;4;price_total_agg;435.1386054880952;0.0;79.11531044214489;0.0
201;60c8f748-e29d-4fce-9e66-584117ca2baf;4;n_orders;1.0589403461159523;0.0;0.1947318908748824;0.0
202;60ca8452-5b14-481f-a637-8756f527aee8;1;price_total_agg;2812.9967776391645;0.0;921.6508984007526;0.0
203;60ca8452-5b14-481f-a637-8756f527aee8;1;n_orders;14.60953051736816;0.0;5.007525870178739;0.0
204;60ca8452-5b14-481f-a637-8756f527aee8;2;price_total_agg;0.0;0.0;0.0;0.0
205;60ca8452-5b14-481f-a637-8756f527aee8;2;n_orders;0.0;0.0;0.0;0.0
206;60ca8452-5b14-481f-a637-8756f527aee8;3;price_total_agg;0.0;0.0;0.0;0.0
207;60ca8452-5b14-481f-a637-8756f527aee8;3;n_orders;0.0;0.0;0.0;0.0
208;60ca8452-5b14-481f-a637-8756f527aee8;4;price_total_agg;0.0;0.0;0.0;0.0
209;60ca8452-5b14-481f-a637-8756f527aee8;4;n_orders;0.0;0.0;0.0;0.0
210;60ca8452-5b14-481f-a637-8756f527aee8;5;price_total_agg;0.0;0.0;0.0;0.0
211;60ca8452-5b14-481f-a637-8756f527aee8;5;n_orders;0.0;0.0;0.0;0.0
212;60ca8452-5b14-481f-a637-8756f527aee8;6;price_total_agg;7.877181105769691;0.0;0.3346801505174036;0.0
213;60ca8452-5b14-481f-a637-8756f527aee8;6;n_orders;0.043375886673183456;0.0;0.0018814675446848542;0.0
214;60ca8452-5b14-481f-a637-8756f527aee8;8;price_total_agg;0.0;0.0;0.0;0.0
215;60ca8452-5b14-481f-a637-8756f527aee8;8;n_orders;0.0;0.0;0.0;0.0
216;60ca8452-5b14-481f-a637-8756f527aee8;10;price_total_agg;109.78001508254582;0.0;3.353814675446849;0.0
217;60ca8452-5b14-481f-a637-8756f527aee8;10;n_orders;0.07819699175943903;0.0;0.003292568203198495;0.0
218;60ca8452-5b14-481f-a637-8756f527aee8;11;price_total_agg;0.0;0.0;0.0;0.0
219;60ca8452-5b14-481f-a637-8756f527aee8;11;n_orders;0.0;0.0;0.0;0.0
220;60ca8452-5b14-481f-a637-8756f527aee8;12;price_total_agg;0.0;0.0;0.0;0.0
221;60ca8452-5b14-481f-a637-8756f527aee8;12;n_orders;0.0;0.0;0.0;0.0
222;6276b87c-ebb2-11ed-a05b-0242ac120003;1;price_total_agg;103.48130583282837;66.61157973314741;25.904285042333022;34.28090909090909
223;6276b87c-ebb2-11ed-a05b-0242ac120003;1;n_orders;1.2149120498230594;0.8528028654224418;0.38664158043273755;0.5454545454545454
224;6276b87c-ebb2-11ed-a05b-0242ac120003;2;price_total_agg;0.0;0.0;0.0;0.0
225;6276b87c-ebb2-11ed-a05b-0242ac120003;2;n_orders;0.0;0.0;0.0;0.0
226;6276b87c-ebb2-11ed-a05b-0242ac120003;3;price_total_agg;0.0;0.0;0.0;0.0
227;6276b87c-ebb2-11ed-a05b-0242ac120003;3;n_orders;0.0;0.0;0.0;0.0
228;6276b87c-ebb2-11ed-a05b-0242ac120003;4;price_total_agg;0.0;0.0;0.0;0.0
229;6276b87c-ebb2-11ed-a05b-0242ac120003;4;n_orders;0.0;0.0;0.0;0.0
230;6276b87c-ebb2-11ed-a05b-0242ac120003;5;price_total_agg;0.0;0.0;0.0;0.0
231;6276b87c-ebb2-11ed-a05b-0242ac120003;5;n_orders;0.0;0.0;0.0;0.0
232;6276b87c-ebb2-11ed-a05b-0242ac120003;6;price_total_agg;0.0;0.0;0.0;0.0
233;6276b87c-ebb2-11ed-a05b-0242ac120003;6;n_orders;0.0;0.0;0.0;0.0
234;6276b87c-ebb2-11ed-a05b-0242ac120003;7;price_total_agg;0.0;0.0;0.0;0.0
235;6276b87c-ebb2-11ed-a05b-0242ac120003;7;n_orders;0.0;0.0;0.0;0.0
236;6276b87c-ebb2-11ed-a05b-0242ac120003;8;price_total_agg;390.8312522046635;191.0329488695062;236.77343590890544;151.69842551004217
237;6276b87c-ebb2-11ed-a05b-0242ac120003;8;n_orders;2.4556964513539667;1.3387087911605484;1.6050523653764468;1.0818506532593106
238;6276b87c-ebb2-11ed-a05b-0242ac120003;9;price_total_agg;326.56225764915564;100.52774513740076;189.8918843040059;79.7708241006137
239;6276b87c-ebb2-11ed-a05b-0242ac120003;9;n_orders;1.8857807225552807;0.8136974056395342;1.2280224423925936;0.6063911276670582
240;6cd2fa8a-5bac-4cc0-b4df-bd2c7d29e71b;1;price_total_agg;303.59838336523626;98.34094014748338;163.85139698965193;29.65090909090909
241;6cd2fa8a-5bac-4cc0-b4df-bd2c7d29e71b;1;n_orders;1.3934398107255188;0.9045340337332909;0.7845719661335842;0.2727272727272727
